,0,1,2
84,rca.function.loc.blank_average,rca.function.loc.blank_max,0.9960003776087766
85,rca.function.loc.blank_average,rca.function.loc.blank_min,0.9964049423066874
86,rca.function.loc.blank_max,rca.function.loc.blank_min,0.9991603465308625
87,rca.function.loc.cloc,rca.function.loc.cloc_average,0.6763817472384503
88,rca.function.loc.cloc,rca.function.loc.cloc_max,0.5914647795900578
89,rca.function.loc.cloc,rca.function.loc.cloc_min,0.55452564466952
90,rca.function.loc.cloc,rca.function.loc.lloc,0.6175245996950863
91,rca.function.loc.cloc,rca.function.loc.ploc,0.60833637231082
92,rca.function.loc.cloc,rca.function.halstead.N1,0.6150795051758841
93,rca.function.loc.cloc,rca.function.halstead.N2,0.5728289673512428
94,rca.function.loc.cloc,rca.function.halstead.bugs,0.5360919719702233
95,rca.function.loc.cloc,rca.function.halstead.effort,0.5169041162123237
96,rca.function.loc.cloc,rca.function.halstead.length,0.6065693433539157
97,rca.function.loc.cloc,rca.function.halstead.time,0.5169041162123171
98,rca.function.loc.cloc,rca.function.halstead.volume,0.5936123368227845
99,rca.function.loc.cloc_average,rca.function.loc.cloc_max,0.9350317375685053
100,rca.function.loc.cloc_average,rca.function.loc.cloc_min,0.9424988253024237
101,rca.function.loc.cloc_max,rca.function.loc.cloc_min,0.9795330641561135
102,rca.function.loc.lloc,rca.function.loc.lloc_average,0.5888100577691534
103,rca.function.loc.lloc,rca.function.loc.lloc_max,0.5451678862216918
104,rca.function.loc.lloc,rca.function.loc.lloc_min,0.526158778181825
105,rca.function.loc.lloc,rca.function.loc.ploc,0.8255371305567272
106,rca.function.loc.lloc,rca.function.halstead.N1,0.8724223346534158
107,rca.function.loc.lloc,rca.function.halstead.N2,0.8154126860093309
108,rca.function.loc.lloc,rca.function.halstead.bugs,0.8334813539114819
109,rca.function.loc.lloc,rca.function.halstead.effort,0.7508412011173887
110,rca.function.loc.lloc,rca.function.halstead.length,0.8615522267650971
111,rca.function.loc.lloc,rca.function.halstead.time,0.7508412011173732
112,rca.function.loc.lloc,rca.function.halstead.volume,0.8121639430221592
