n_metrics    min    avg   max
2    0.0008650519303046167    0.16713005154354807    0.22989529371261597
3    0.0008650519303046167    0.14765869256380634    0.1903541088104248
5    0.00043252596515230834    0.12557349574577528    0.160997673869133
10    0.0    0.09242770951862136    0.12685012817382812
15    0.0    0.07305504657949011    0.0957498624920845
20    0.0    0.058041783490528666    0.0906122475862503
30    0.0    0.03609101329619686    0.05447544530034065
