rca.function.nom.functions_average,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rca.function.nom.functions_max,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rca.function.nom.functions_min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rca.function.nom.total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rca.function.halstead.N1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rca.function.halstead.N2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rca.function.halstead.bugs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rca.function.halstead.difficulty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rca.function.halstead.effort,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rca.function.halstead.estimated_program_length,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rca.function.halstead.length,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rca.function.halstead.level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rca.function.halstead.n1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rca.function.halstead.n2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rca.function.halstead.purity_ratio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rca.function.halstead.time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rca.function.halstead.vocabulary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rca.function.halstead.volume,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rca.function.mi.mi_original,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rca.function.mi.mi_sei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rca.function.mi.mi_visual_studio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
